EOI_Code,Municipality,same_as_wikidata_municipality,Station_Name,Pollutant_Code,Pollutant_Name,same_as_wikidata_pollutant_name,Units,Station_Type,Station_Environment,same_as_wikidata_station_environment,INE_Code,Date,Values,Latitude,Longitude
17022002,La Bisbal d'Empordà,https://wikidata.org/entity/Q13460,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,17022,2021-02-15,0.11,41.95929789,3.03742001
17022002,La Bisbal d'Empordà,https://wikidata.org/entity/Q13460,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,17022,2021-02-23,0.15,41.95929789,3.03742001
25051001,Bellver de Cerdanya,https://wikidata.org/entity/Q13732,CEIP Mare de Déu de Talló,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,rural_area,https://wikidata.org/entity/Q175185,25051,2021-06-02,0.18,42.36829808,1.77680973
25051001,Bellver de Cerdanya,https://wikidata.org/entity/Q13732,CEIP Mare de Déu de Talló,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,rural_area,https://wikidata.org/entity/Q175185,25051,2021-08-02,0.28,42.36829808,1.77680973
25051001,Bellver de Cerdanya,https://wikidata.org/entity/Q13732,CEIP Mare de Déu de Talló,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,rural_area,https://wikidata.org/entity/Q175185,25051,2021-02-16,0.11,42.36829808,1.77680973
25051001,Bellver de Cerdanya,https://wikidata.org/entity/Q13732,CEIP Mare de Déu de Talló,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,rural_area,https://wikidata.org/entity/Q175185,25051,2021-02-24,0.11,42.36829808,1.77680973
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-05-01,1.06,41.37879997,2.13308979
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-15,0.98,41.37879997,2.13308979
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-21,1.18,41.37879997,2.13308979
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-29,0.91,41.37879997,2.13308979
17044006,Cassà de la Selva,https://wikidata.org/entity/Q13424,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,17044,2021-06-01,0.23,41.88480192,2.87423991
17044006,Cassà de la Selva,https://wikidata.org/entity/Q13424,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,17044,2021-12-01,0.35,41.88480192,2.87423991
17044006,Cassà de la Selva,https://wikidata.org/entity/Q13424,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,17044,2021-01-18,0.26,41.88480192,2.87423991
17044006,Cassà de la Selva,https://wikidata.org/entity/Q13424,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,17044,2021-01-28,0.46,41.88480192,2.87423991
43171002,Vila-seca,https://wikidata.org/entity/Q508754,IES Vila-seca,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,43171,2021-08-01,1.43,41.10055556,1.14861111
43171002,Vila-seca,https://wikidata.org/entity/Q508754,IES Vila-seca,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,43171,2021-01-13,0.5,41.10055556,1.14861111
43171002,Vila-seca,https://wikidata.org/entity/Q508754,IES Vila-seca,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,43171,2021-01-19,0.75,41.10055556,1.14861111
43171002,Vila-seca,https://wikidata.org/entity/Q508754,IES Vila-seca,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,43171,2021-01-27,0.66,41.10055556,1.14861111
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-03-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-05-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-07-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-10-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-12-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-14,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-17,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-19,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-21,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-23,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-25,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-27,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-31,0.4,41.38530304,2.15403025
43044003,La Sénia,https://wikidata.org/entity/Q704847,Repetidor,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,rural_area,https://wikidata.org/entity/Q175185,43044,2021-02-02,0.11,40.64300184,0.28844013
43044003,La Sénia,https://wikidata.org/entity/Q704847,Repetidor,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,rural_area,https://wikidata.org/entity/Q175185,43044,2021-10-02,0.11,40.64300184,0.28844013
43044003,La Sénia,https://wikidata.org/entity/Q704847,Repetidor,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,rural_area,https://wikidata.org/entity/Q175185,43044,2021-02-20,0.11,40.64300184,0.28844013
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-04-02,0.76,41.37879997,2.13308979
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-12-02,1.36,41.37879997,2.13308979
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-18,0.76,41.37879997,2.13308979
8019042,Barcelona,https://wikidata.org/entity/Q1492,Sants,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-26,0.97,41.37879997,2.13308979
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-02,0.5,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-02,0.7,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-03-02,0.6,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-04-02,0.3,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-05-02,0.8,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-06-02,0.7,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-07-02,0.8,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-08-02,0.8,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-09-02,0.6,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-10-02,0.9,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-11-02,1.2,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-12-02,1.9,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-13,0.9,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-14,1,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-15,1.1,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-16,0.9,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-17,0.5,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-18,1.1,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-19,1.3,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-20,1,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-21,0.8,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-22,0.9,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-23,0.9,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-24,0.8,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-25,0.8,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-26,1,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-27,0.9,41.42600023,2.14799013
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-28,0.7,41.42600023,2.14799013
25120001,Lleida,https://wikidata.org/entity/Q15090,Irurita - Pius XII,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,25120,2021-05-02,1.63,41.61570083,0.61571993
25120001,Lleida,https://wikidata.org/entity/Q15090,Irurita - Pius XII,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,25120,2021-02-14,1.18,41.61570083,0.61571993
25120001,Lleida,https://wikidata.org/entity/Q15090,Irurita - Pius XII,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,25120,2021-02-17,1.35,41.61570083,0.61571993
25120001,Lleida,https://wikidata.org/entity/Q15090,Irurita - Pius XII,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,25120,2021-02-25,0.51,41.61570083,0.61571993
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021-12-01,0.12,41.15500266,1.21773012
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021-01-20,0.12,41.15500266,1.21773012
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021-01-28,0.11,41.15500266,1.21773012
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-01,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-04-01,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-06-01,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-07-01,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-10-01,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-12-01,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-14,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-17,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-19,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-21,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-24,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-26,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-28,0.4,41.38740007,2.16491014
8019028,Barcelona,https://wikidata.org/entity/Q1492,Pl. de la Universitat,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-31,0.4,41.38740007,2.16491014
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural_area,https://wikidata.org/entity/Q175185,17013,2021-05-02,0.5,41.95859888,3.21284995
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural_area,https://wikidata.org/entity/Q175185,17013,2021-02-14,0.5,41.95859888,3.21284995
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural_area,https://wikidata.org/entity/Q175185,17013,2021-02-17,0.53,41.95859888,3.21284995
17013001,Begur,https://wikidata.org/entity/Q13462,Centre d'Estudis del Mar,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,rural_area,https://wikidata.org/entity/Q175185,17013,2021-02-25,0.5,41.95859888,3.21284995
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021-02-01,0.17,41.48150265,2.26915007
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021-06-01,0.14,41.48150265,2.26915007
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021-12-01,0.22,41.48150265,2.26915007
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021-01-22,0.11,41.48150265,2.26915007
8282001,Tiana,https://wikidata.org/entity/Q12026,Ajuntament,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8282,2021-01-28,0.11,41.48150265,2.26915007
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021-05-02,0.57,42.09789638,1.84832976
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021-11-02,0.61,42.09789638,1.84832976
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021-02-17,0.57,42.09789638,1.84832976
8022006,Berga,https://wikidata.org/entity/Q15487,Poliesportiu,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8022,2021-02-25,0.67,42.09789638,1.84832976
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-01,0.3,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-02-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-03-01,0.3,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-04-01,0.3,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-05-01,0.3,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-06-01,0.3,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-07-01,0.3,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-08-01,0.5,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-10-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-11-01,0.4,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-12-01,0.8,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-13,0.8,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-14,1,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-15,2.3,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-16,1.6,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-17,1.6,41.38530304,2.15403025
8019043,Barcelona,https://wikidata.org/entity/Q1492,L'Eixample,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban_area,https://wikidata.org/entity/Q702492,8019,2021-01-18,1.8,41.38530304,2.15403025
